Complaint ID,Customer ID,Product/Service,Complaint Category,Date Filed,Date Resolved,Status,Resolution Time (Days),Month_Year,Resolution_Flag,Is_Timely
921961,69522,Cloud Storage,Delivery,2024-02-21,2024-03-17,Resolved,25.0,2024-02,1,0
460292,85990,Mobile Banking App,Billing,2024-02-13,2024-02-16,Resolved,3.0,2024-02,1,1
765846,88322,Home Security System,Technical Support,2024-05-10,2024-05-15,Resolved,5.0,2024-05,1,1
531284,60165,Digital Scale,Technical Support,2024-01-11,2024-02-08,Resolved,28.0,2024-01,1,0
898227,31431,Weight Loss Program,Delivery,2024-03-29,,Unresolved,,2024-03,0,0
246196,85130,Mobile Banking App,Billing,2024-05-17,2024-06-01,Resolved,15.0,2024-05,1,0
789020,40590,Weight Loss Program,Product Quality,2024-01-05,2024-01-29,Resolved,24.0,2024-01,1,0
851126,13878,Customer Support Service,Delivery,2024-01-18,,Unresolved,,2024-01,0,0
657669,61680,Weight Loss Program,Delivery,2024-05-16,2024-06-06,Resolved,21.0,2024-05,1,0
620704,29532,Customer Support Service,Product Quality,2024-03-04,,Unresolved,,2024-03,0,0
734566,50673,Home Security System,Delivery,2024-02-26,2024-03-12,Resolved,15.0,2024-02,1,0
744298,56715,Insurance Plan,Product Quality,2024-05-26,2024-06-04,Resolved,9.0,2024-05,1,1
504364,89774,Drone Delivery Service,Delivery,2023-08-30,2023-09-04,Resolved,5.0,2023-08,1,1
154785,61672,Cloud Storage,Technical Support,2024-03-26,,Unresolved,,2024-03,0,0
781693,14476,Drone Delivery Service,Product Quality,2024-03-08,2024-04-03,Resolved,26.0,2024-03,1,0
878041,40917,Digital Scale,Service,2024-02-03,2024-03-03,Resolved,29.0,2024-02,1,0
897829,82160,Cloud Storage,Billing,2024-03-27,2024-04-23,Resolved,27.0,2024-03,1,0
826365,17578,Fitness Tracker,Billing,2024-01-10,2024-01-24,Resolved,14.0,2024-01,1,0
680133,20872,Digital Scale,Delivery,2023-11-02,2023-11-27,Resolved,25.0,2023-11,1,0
195545,68302,Home Security System,Product Quality,2024-08-09,2024-08-15,Resolved,6.0,2024-08,1,1
816272,31179,Insurance Plan,Technical Support,2023-10-14,2023-11-09,Resolved,26.0,2023-10,1,0
641745,90250,Digital Scale,Billing,2023-10-02,2023-10-17,Resolved,15.0,2023-10,1,0
995280,46413,Mobile Banking App,Delivery,2024-07-14,2024-07-16,Resolved,2.0,2024-07,1,1
955311,33716,Cloud Storage,Technical Support,2024-02-15,2024-02-28,Resolved,13.0,2024-02,1,0
879717,45211,Weight Loss Program,Product Quality,2023-10-12,2023-11-10,Resolved,29.0,2023-10,1,0
215712,63033,Fitness Tracker,Billing,2024-02-15,2024-03-08,Resolved,22.0,2024-02,1,0
916312,49883,Insurance Plan,Delivery,2023-12-28,2024-01-10,Resolved,13.0,2023-12,1,0
902812,92332,Insurance Plan,Product Quality,2024-07-19,2024-07-24,Resolved,5.0,2024-07,1,1
130762,92516,Digital Scale,Product Quality,2024-07-12,2024-08-02,Resolved,21.0,2024-07,1,0
387277,72322,Personal Safe,Billing,2024-07-18,2024-07-31,Resolved,13.0,2024-07,1,0
845476,83506,Personal Safe,Billing,2023-11-21,2023-11-23,Resolved,2.0,2023-11,1,1
780379,13131,Home Security System,Technical Support,2024-05-23,,Unresolved,,2024-05,0,0
957017,40857,Insurance Plan,Billing,2024-05-30,2024-06-10,Resolved,11.0,2024-05,1,0
381457,46647,Personal Safe,Billing,2023-09-09,2023-09-16,Resolved,7.0,2023-09,1,1
705401,96178,Weight Loss Program,Service,2023-11-17,2023-11-20,Resolved,3.0,2023-11,1,1
576694,77130,Weight Loss Program,Service,2024-03-12,2024-03-30,Resolved,18.0,2024-03,1,0
376805,69967,Customer Support Service,Technical Support,2024-06-01,2024-06-06,Resolved,5.0,2024-06,1,1
942579,54627,Customer Support Service,Billing,2024-07-15,2024-07-18,Resolved,3.0,2024-07,1,1
417404,81921,Drone Delivery Service,Delivery,2024-06-04,2024-06-23,Resolved,19.0,2024-06,1,0
422702,90278,Personal Safe,Product Quality,2024-08-24,,Unresolved,,2024-08,0,0
269820,17291,Home Security System,Service,2023-10-13,2023-10-27,Resolved,14.0,2023-10,1,0
430399,72372,Customer Support Service,Delivery,2024-04-26,2024-05-13,Resolved,17.0,2024-04,1,0
812303,89533,Home Security System,Service,2024-03-27,2024-04-01,Resolved,5.0,2024-03,1,1
595063,46100,Mobile Banking App,Product Quality,2024-03-14,,Unresolved,,2024-03,0,0
687454,85722,Drone Delivery Service,Product Quality,2024-02-03,2024-03-01,Resolved,27.0,2024-02,1,0
988521,44802,Home Security System,Delivery,2024-04-03,2024-04-16,Resolved,13.0,2024-04,1,0
314627,83460,Digital Scale,Service,2024-06-21,2024-07-10,Resolved,19.0,2024-06,1,0
518389,52421,Customer Support Service,Delivery,2024-01-18,2024-01-30,Resolved,12.0,2024-01,1,0
999585,90615,Home Security System,Delivery,2024-04-02,2024-04-07,Resolved,5.0,2024-04,1,1
595825,77055,Digital Scale,Delivery,2024-08-12,2024-08-14,Resolved,2.0,2024-08,1,1
906607,33470,Home Security System,Product Quality,2024-02-01,2024-02-15,Resolved,14.0,2024-02,1,0
978490,80007,Personal Safe,Billing,2023-12-08,2023-12-21,Resolved,13.0,2023-12,1,0
394007,97686,Personal Safe,Product Quality,2023-10-20,2023-11-03,Resolved,14.0,2023-10,1,0
415244,96628,Home Security System,Delivery,2024-04-13,2024-04-18,Resolved,5.0,2024-04,1,1
278863,10490,Drone Delivery Service,Technical Support,2024-01-14,2024-02-09,Resolved,26.0,2024-01,1,0
303315,38588,Personal Safe,Billing,2024-05-12,2024-06-11,Resolved,30.0,2024-05,1,0
615182,35708,Fitness Tracker,Service,2023-10-28,,Unresolved,,2023-10,0,0
477050,22102,Digital Scale,Billing,2024-01-07,2024-01-09,Resolved,2.0,2024-01,1,1
104883,19904,Mobile Banking App,Delivery,2023-09-17,2023-10-03,Resolved,16.0,2023-09,1,0
852526,60142,Cloud Storage,Billing,2023-11-15,,Unresolved,,2023-11,0,0
596677,62287,Mobile Banking App,Technical Support,2024-07-20,2024-08-04,Resolved,15.0,2024-07,1,0
211300,11560,Home Security System,Delivery,2024-05-18,2024-05-20,Resolved,2.0,2024-05,1,1
999639,14932,Mobile Banking App,Billing,2024-08-26,2024-09-01,Resolved,6.0,2024-08,1,1
932801,82755,Insurance Plan,Billing,2023-11-05,2023-11-13,Resolved,8.0,2023-11,1,1
208741,73653,Fitness Tracker,Billing,2023-11-05,,Unresolved,,2023-11,0,0
678430,95515,Weight Loss Program,Delivery,2024-02-21,2024-02-24,Resolved,3.0,2024-02,1,1
625734,88080,Insurance Plan,Delivery,2023-09-08,2023-10-07,Resolved,29.0,2023-09,1,0
491411,16284,Insurance Plan,Technical Support,2023-09-14,2023-09-23,Resolved,9.0,2023-09,1,1
532762,16495,Weight Loss Program,Technical Support,2024-06-05,2024-06-19,Resolved,14.0,2024-06,1,0
244783,84067,Drone Delivery Service,Technical Support,2024-03-17,2024-03-24,Resolved,7.0,2024-03,1,1
183437,83647,Mobile Banking App,Delivery,2024-04-11,2024-04-29,Resolved,18.0,2024-04,1,0
311792,29640,Drone Delivery Service,Delivery,2024-04-30,2024-05-20,Resolved,20.0,2024-04,1,0
301723,68164,Weight Loss Program,Service,2024-01-08,2024-01-17,Resolved,9.0,2024-01,1,1
305616,81195,Drone Delivery Service,Product Quality,2023-11-08,2023-12-02,Resolved,24.0,2023-11,1,0
805981,31706,Fitness Tracker,Delivery,2023-10-14,2023-11-13,Resolved,30.0,2023-10,1,0
241475,67228,Personal Safe,Technical Support,2024-03-13,2024-04-07,Resolved,25.0,2024-03,1,0
400775,86619,Digital Scale,Service,2024-03-20,,Unresolved,,2024-03,0,0
750813,59155,Cloud Storage,Product Quality,2023-12-18,2024-01-16,Resolved,29.0,2023-12,1,0
339672,49730,Fitness Tracker,Product Quality,2024-08-24,,Unresolved,,2024-08,0,0
326057,78985,Insurance Plan,Billing,2024-02-29,2024-03-25,Resolved,25.0,2024-02,1,0
575729,55085,Personal Safe,Technical Support,2024-06-25,,Unresolved,,2024-06,0,0
571275,63573,Customer Support Service,Product Quality,2023-09-28,2023-10-10,Resolved,12.0,2023-09,1,0
484814,75300,Personal Safe,Billing,2024-08-06,2024-08-12,Resolved,6.0,2024-08,1,1
572493,44489,Home Security System,Technical Support,2024-06-16,2024-07-11,Resolved,25.0,2024-06,1,0
587065,48246,Weight Loss Program,Technical Support,2023-09-08,2023-10-08,Resolved,30.0,2023-09,1,0
178233,56030,Home Security System,Delivery,2024-05-06,2024-06-02,Resolved,27.0,2024-05,1,0
936676,50506,Home Security System,Technical Support,2024-05-05,2024-05-24,Resolved,19.0,2024-05,1,0
611102,77486,Weight Loss Program,Technical Support,2024-08-09,2024-08-22,Resolved,13.0,2024-08,1,0
372880,35014,Mobile Banking App,Service,2024-04-17,,Unresolved,,2024-04,0,0
563329,39296,Insurance Plan,Service,2024-02-15,2024-02-19,Resolved,4.0,2024-02,1,1
955057,52916,Home Security System,Billing,2024-06-07,2024-06-25,Resolved,18.0,2024-06,1,0
602742,72073,Drone Delivery Service,Delivery,2023-10-28,,Unresolved,,2023-10,0,0
634531,10082,Personal Safe,Service,2024-07-03,,Unresolved,,2024-07,0,0
105588,96648,Digital Scale,Product Quality,2024-05-29,2024-06-01,Resolved,3.0,2024-05,1,1
588403,37328,Fitness Tracker,Delivery,2024-04-23,2024-05-02,Resolved,9.0,2024-04,1,1
311309,56430,Customer Support Service,Delivery,2024-03-12,2024-03-16,Resolved,4.0,2024-03,1,1
365246,49987,Fitness Tracker,Delivery,2023-12-16,2023-12-25,Resolved,9.0,2023-12,1,1
560435,35956,Digital Scale,Delivery,2024-08-25,,Unresolved,,2024-08,0,0
740155,36603,Insurance Plan,Technical Support,2023-09-24,2023-10-01,Resolved,7.0,2023-09,1,1
103503,96960,Cloud Storage,Service,2024-02-09,2024-02-10,Resolved,1.0,2024-02,1,1
205372,91151,Drone Delivery Service,Service,2023-12-14,2023-12-25,Resolved,11.0,2023-12,1,0
566785,66986,Cloud Storage,Billing,2024-08-06,2024-08-24,Resolved,18.0,2024-08,1,0
334410,49373,Customer Support Service,Product Quality,2023-11-19,2023-12-19,Resolved,30.0,2023-11,1,0
790926,70308,Cloud Storage,Product Quality,2024-08-04,,Unresolved,,2024-08,0,0
755821,57135,Drone Delivery Service,Service,2024-02-05,,Unresolved,,2024-02,0,0
575411,57845,Personal Safe,Service,2024-07-06,2024-07-11,Resolved,5.0,2024-07,1,1
425382,83618,Mobile Banking App,Technical Support,2023-12-28,,Unresolved,,2023-12,0,0
579815,36712,Digital Scale,Product Quality,2024-03-16,2024-04-12,Resolved,27.0,2024-03,1,0
753087,20480,Mobile Banking App,Service,2023-12-22,2024-01-21,Resolved,30.0,2023-12,1,0
347309,37301,Personal Safe,Billing,2023-10-17,2023-11-11,Resolved,25.0,2023-10,1,0
543309,42215,Insurance Plan,Service,2024-02-17,2024-03-15,Resolved,27.0,2024-02,1,0
313111,53311,Cloud Storage,Service,2024-03-07,2024-03-13,Resolved,6.0,2024-03,1,1
522602,87359,Home Security System,Billing,2023-12-15,2024-01-07,Resolved,23.0,2023-12,1,0
518763,83520,Insurance Plan,Product Quality,2024-03-11,2024-03-16,Resolved,5.0,2024-03,1,1
439232,99461,Insurance Plan,Service,2024-03-16,,Unresolved,,2024-03,0,0
319789,13481,Home Security System,Delivery,2024-08-25,2024-08-29,Resolved,4.0,2024-08,1,1
122838,71840,Digital Scale,Product Quality,2024-01-16,2024-02-15,Resolved,30.0,2024-01,1,0
742496,36294,Digital Scale,Product Quality,2023-09-30,2023-10-14,Resolved,14.0,2023-09,1,0
222453,97083,Weight Loss Program,Product Quality,2023-09-07,2023-09-28,Resolved,21.0,2023-09,1,0
161348,65287,Home Security System,Service,2024-02-11,2024-02-29,Resolved,18.0,2024-02,1,0
822011,86178,Digital Scale,Product Quality,2024-03-03,2024-03-26,Resolved,23.0,2024-03,1,0
636376,93337,Mobile Banking App,Product Quality,2024-05-14,2024-06-13,Resolved,30.0,2024-05,1,0
147306,71219,Cloud Storage,Technical Support,2024-06-19,2024-07-11,Resolved,22.0,2024-06,1,0
350727,96004,Cloud Storage,Technical Support,2024-05-06,2024-06-01,Resolved,26.0,2024-05,1,0
155471,30663,Insurance Plan,Delivery,2023-09-19,2023-10-01,Resolved,12.0,2023-09,1,0
631393,45447,Cloud Storage,Service,2023-09-23,2023-10-12,Resolved,19.0,2023-09,1,0
301577,91444,Drone Delivery Service,Service,2024-08-06,2024-08-19,Resolved,13.0,2024-08,1,0
311623,13415,Digital Scale,Delivery,2023-12-17,2023-12-27,Resolved,10.0,2023-12,1,1
228991,29444,Home Security System,Billing,2024-01-18,2024-01-19,Resolved,1.0,2024-01,1,1
817497,14832,Mobile Banking App,Technical Support,2023-09-01,2023-09-28,Resolved,27.0,2023-09,1,0
689391,46179,Customer Support Service,Delivery,2024-01-16,2024-01-19,Resolved,3.0,2024-01,1,1
325904,80514,Digital Scale,Billing,2024-07-17,2024-07-19,Resolved,2.0,2024-07,1,1
904107,41049,Digital Scale,Billing,2024-01-01,2024-01-04,Resolved,3.0,2024-01,1,1
319685,26043,Customer Support Service,Delivery,2024-04-02,2024-05-02,Resolved,30.0,2024-04,1,0
703967,89245,Drone Delivery Service,Service,2023-11-18,2023-11-24,Resolved,6.0,2023-11,1,1
511274,31482,Fitness Tracker,Delivery,2023-12-15,2023-12-27,Resolved,12.0,2023-12,1,0
730880,44546,Mobile Banking App,Technical Support,2024-08-12,2024-09-03,Resolved,22.0,2024-08,1,0
580076,93359,Home Security System,Billing,2023-12-16,,Unresolved,,2023-12,0,0
817312,52432,Mobile Banking App,Technical Support,2024-03-25,2024-04-05,Resolved,11.0,2024-03,1,0
838215,22247,Mobile Banking App,Product Quality,2024-05-02,2024-05-25,Resolved,23.0,2024-05,1,0
818663,86370,Home Security System,Service,2024-03-27,2024-04-24,Resolved,28.0,2024-03,1,0
282902,17385,Personal Safe,Technical Support,2023-08-29,2023-09-25,Resolved,27.0,2023-08,1,0
219710,43032,Insurance Plan,Product Quality,2024-03-25,2024-03-28,Resolved,3.0,2024-03,1,1
940511,61884,Home Security System,Product Quality,2023-12-01,,Unresolved,,2023-12,0,0
712724,16930,Mobile Banking App,Billing,2024-05-12,2024-06-01,Resolved,20.0,2024-05,1,0
544570,31682,Customer Support Service,Service,2023-11-13,2023-12-04,Resolved,21.0,2023-11,1,0
934380,14115,Weight Loss Program,Service,2024-04-02,2024-04-10,Resolved,8.0,2024-04,1,1
569755,85795,Cloud Storage,Product Quality,2024-03-27,2024-04-12,Resolved,16.0,2024-03,1,0
962695,84552,Weight Loss Program,Technical Support,2024-04-28,,Unresolved,,2024-04,0,0
419029,53598,Customer Support Service,Service,2023-08-31,2023-09-05,Resolved,5.0,2023-08,1,1
820615,91761,Fitness Tracker,Delivery,2023-09-30,2023-10-01,Resolved,1.0,2023-09,1,1
564112,74656,Weight Loss Program,Billing,2023-11-04,2023-11-19,Resolved,15.0,2023-11,1,0
992486,70755,Customer Support Service,Billing,2023-09-27,2023-10-27,Resolved,30.0,2023-09,1,0
457466,14366,Mobile Banking App,Technical Support,2024-07-19,2024-08-01,Resolved,13.0,2024-07,1,0
142691,42209,Weight Loss Program,Technical Support,2024-05-12,,Unresolved,,2024-05,0,0
902175,15204,Mobile Banking App,Service,2024-08-18,2024-08-25,Resolved,7.0,2024-08,1,1
967468,49420,Drone Delivery Service,Technical Support,2023-12-05,2023-12-29,Resolved,24.0,2023-12,1,0
595876,58405,Digital Scale,Product Quality,2023-09-12,,Unresolved,,2023-09,0,0
271007,18784,Insurance Plan,Delivery,2024-07-13,,Unresolved,,2024-07,0,0
725472,89827,Weight Loss Program,Service,2024-08-26,2024-08-27,Resolved,1.0,2024-08,1,1
962670,51612,Mobile Banking App,Billing,2023-09-16,2023-09-27,Resolved,11.0,2023-09,1,0
275614,12549,Home Security System,Billing,2024-02-27,2024-03-23,Resolved,25.0,2024-02,1,0
325498,18185,Fitness Tracker,Product Quality,2023-11-04,2023-11-22,Resolved,18.0,2023-11,1,0
713468,70546,Insurance Plan,Delivery,2024-07-05,2024-07-21,Resolved,16.0,2024-07,1,0
148527,86260,Fitness Tracker,Service,2024-01-13,,Unresolved,,2024-01,0,0
290977,60012,Drone Delivery Service,Billing,2023-10-07,2023-11-05,Resolved,29.0,2023-10,1,0
277322,78904,Cloud Storage,Service,2024-05-14,,Unresolved,,2024-05,0,0
260520,74835,Insurance Plan,Product Quality,2024-06-07,2024-06-12,Resolved,5.0,2024-06,1,1
684058,77385,Insurance Plan,Service,2024-04-20,2024-04-26,Resolved,6.0,2024-04,1,1
491629,26652,Weight Loss Program,Billing,2024-03-10,2024-03-18,Resolved,8.0,2024-03,1,1
305141,46631,Mobile Banking App,Billing,2023-09-18,2023-09-27,Resolved,9.0,2023-09,1,1
513529,66497,Personal Safe,Technical Support,2024-05-15,2024-05-22,Resolved,7.0,2024-05,1,1
565807,59220,Personal Safe,Product Quality,2024-04-12,2024-05-12,Resolved,30.0,2024-04,1,0
458229,92850,Digital Scale,Product Quality,2024-04-18,2024-05-09,Resolved,21.0,2024-04,1,0
385200,85881,Insurance Plan,Billing,2024-08-13,,Unresolved,,2024-08,0,0
841515,91592,Insurance Plan,Service,2024-08-20,2024-09-11,Resolved,22.0,2024-08,1,0
781645,33200,Mobile Banking App,Service,2023-10-28,2023-11-02,Resolved,5.0,2023-10,1,1
821464,18330,Cloud Storage,Product Quality,2024-03-24,,Unresolved,,2024-03,0,0
269535,10178,Fitness Tracker,Service,2023-12-28,2023-12-31,Resolved,3.0,2023-12,1,1
443941,11888,Weight Loss Program,Billing,2024-03-07,2024-03-16,Resolved,9.0,2024-03,1,1
226074,65656,Cloud Storage,Delivery,2024-03-12,2024-03-19,Resolved,7.0,2024-03,1,1
471702,24920,Customer Support Service,Service,2023-10-22,2023-10-28,Resolved,6.0,2023-10,1,1
905099,81307,Personal Safe,Delivery,2023-12-30,,Unresolved,,2023-12,0,0
444109,15680,Home Security System,Product Quality,2024-07-13,2024-08-07,Resolved,25.0,2024-07,1,0
757789,52622,Digital Scale,Technical Support,2024-05-28,2024-06-21,Resolved,24.0,2024-05,1,0
220619,30702,Weight Loss Program,Service,2024-06-07,2024-06-11,Resolved,4.0,2024-06,1,1
267146,29865,Personal Safe,Product Quality,2024-05-20,2024-06-02,Resolved,13.0,2024-05,1,0
160346,47105,Customer Support Service,Product Quality,2024-04-23,2024-05-13,Resolved,20.0,2024-04,1,0
790564,29216,Fitness Tracker,Product Quality,2024-01-26,,Unresolved,,2024-01,0,0
489898,83016,Customer Support Service,Product Quality,2024-08-04,2024-08-22,Resolved,18.0,2024-08,1,0
681949,62682,Insurance Plan,Service,2023-10-19,2023-11-10,Resolved,22.0,2023-10,1,0
324440,61658,Fitness Tracker,Service,2024-04-24,2024-05-17,Resolved,23.0,2024-04,1,0
410611,92668,Personal Safe,Billing,2023-11-17,2023-12-02,Resolved,15.0,2023-11,1,0
990508,30665,Customer Support Service,Technical Support,2024-03-09,2024-03-30,Resolved,21.0,2024-03,1,0
325844,95983,Fitness Tracker,Product Quality,2024-01-11,,Unresolved,,2024-01,0,0
631712,95282,Customer Support Service,Product Quality,2024-01-04,2024-01-10,Resolved,6.0,2024-01,1,1
999689,66595,Mobile Banking App,Billing,2024-07-20,2024-08-02,Resolved,13.0,2024-07,1,0
651883,12420,Digital Scale,Delivery,2024-01-22,2024-02-12,Resolved,21.0,2024-01,1,0
975761,61307,Home Security System,Billing,2024-06-11,2024-06-14,Resolved,3.0,2024-06,1,1
627261,67624,Fitness Tracker,Technical Support,2023-12-30,2024-01-29,Resolved,30.0,2023-12,1,0
965081,38343,Fitness Tracker,Delivery,2023-10-04,2023-10-22,Resolved,18.0,2023-10,1,0
437435,33280,Insurance Plan,Billing,2024-03-29,,Unresolved,,2024-03,0,0
288540,96561,Fitness Tracker,Billing,2024-02-15,2024-02-28,Resolved,13.0,2024-02,1,0
288802,52696,Fitness Tracker,Service,2023-10-31,,Unresolved,,2023-10,0,0
444882,21782,Customer Support Service,Service,2024-01-06,2024-01-24,Resolved,18.0,2024-01,1,0
220920,96458,Home Security System,Product Quality,2023-09-16,,Unresolved,,2023-09,0,0
990643,36753,Personal Safe,Service,2024-06-10,2024-06-28,Resolved,18.0,2024-06,1,0
529855,33090,Home Security System,Product Quality,2023-12-08,,Unresolved,,2023-12,0,0
103490,82861,Fitness Tracker,Billing,2024-04-22,2024-04-26,Resolved,4.0,2024-04,1,1
859015,59318,Home Security System,Product Quality,2024-07-12,2024-07-16,Resolved,4.0,2024-07,1,1
315186,88567,Cloud Storage,Service,2024-02-15,2024-02-17,Resolved,2.0,2024-02,1,1
262822,21741,Weight Loss Program,Service,2024-06-28,2024-07-16,Resolved,18.0,2024-06,1,0
929454,23214,Mobile Banking App,Technical Support,2024-02-24,2024-02-26,Resolved,2.0,2024-02,1,1
545827,25134,Drone Delivery Service,Product Quality,2024-01-06,2024-01-26,Resolved,20.0,2024-01,1,0
848191,14531,Insurance Plan,Technical Support,2023-10-12,,Unresolved,,2023-10,0,0
167262,84588,Drone Delivery Service,Service,2024-06-13,,Unresolved,,2024-06,0,0
193220,42544,Customer Support Service,Service,2023-09-08,2023-10-04,Resolved,26.0,2023-09,1,0
811013,44928,Drone Delivery Service,Service,2024-03-09,2024-03-16,Resolved,7.0,2024-03,1,1
164441,59374,Personal Safe,Delivery,2023-10-09,2023-10-24,Resolved,15.0,2023-10,1,0
239612,35783,Fitness Tracker,Delivery,2024-01-02,2024-01-29,Resolved,27.0,2024-01,1,0
110662,80074,Drone Delivery Service,Service,2024-07-17,2024-08-04,Resolved,18.0,2024-07,1,0
229659,13168,Home Security System,Technical Support,2024-02-28,2024-03-12,Resolved,13.0,2024-02,1,0
567083,25020,Cloud Storage,Service,2024-04-02,2024-04-10,Resolved,8.0,2024-04,1,1
944258,35358,Mobile Banking App,Technical Support,2023-11-14,2023-11-27,Resolved,13.0,2023-11,1,0
634248,59214,Insurance Plan,Technical Support,2024-08-07,2024-09-03,Resolved,27.0,2024-08,1,0
404895,53433,Digital Scale,Technical Support,2024-01-18,2024-01-28,Resolved,10.0,2024-01,1,1
292947,78340,Customer Support Service,Billing,2024-02-08,,Unresolved,,2024-02,0,0
359986,41152,Drone Delivery Service,Delivery,2024-07-18,,Unresolved,,2024-07,0,0
177708,94631,Home Security System,Product Quality,2023-11-24,2023-12-17,Resolved,23.0,2023-11,1,0
319197,95335,Fitness Tracker,Technical Support,2023-12-18,,Unresolved,,2023-12,0,0
258488,94681,Cloud Storage,Billing,2023-11-21,2023-12-02,Resolved,11.0,2023-11,1,0
423899,82340,Home Security System,Service,2023-11-06,2023-11-19,Resolved,13.0,2023-11,1,0
404131,61462,Digital Scale,Product Quality,2024-08-07,2024-08-31,Resolved,24.0,2024-08,1,0
454397,68387,Personal Safe,Service,2024-07-08,2024-07-18,Resolved,10.0,2024-07,1,1
563050,65491,Digital Scale,Delivery,2023-12-18,2024-01-11,Resolved,24.0,2023-12,1,0
332638,98056,Weight Loss Program,Billing,2024-03-07,2024-03-17,Resolved,10.0,2024-03,1,1
761773,51168,Mobile Banking App,Product Quality,2024-07-25,2024-08-10,Resolved,16.0,2024-07,1,0
745638,49499,Fitness Tracker,Service,2024-07-06,2024-07-11,Resolved,5.0,2024-07,1,1
862699,93524,Weight Loss Program,Delivery,2024-03-22,2024-04-19,Resolved,28.0,2024-03,1,0
836143,51827,Fitness Tracker,Product Quality,2024-05-24,2024-05-25,Resolved,1.0,2024-05,1,1
137336,25116,Fitness Tracker,Service,2023-10-19,,Unresolved,,2023-10,0,0
166161,34224,Personal Safe,Billing,2023-10-04,,Unresolved,,2023-10,0,0
456848,52222,Mobile Banking App,Technical Support,2023-09-21,2023-10-13,Resolved,22.0,2023-09,1,0
262882,66963,Home Security System,Service,2024-05-15,2024-06-09,Resolved,25.0,2024-05,1,0
724811,23041,Fitness Tracker,Delivery,2024-05-31,2024-06-28,Resolved,28.0,2024-05,1,0
242915,96571,Home Security System,Technical Support,2024-03-26,2024-04-01,Resolved,6.0,2024-03,1,1
579434,36484,Home Security System,Product Quality,2023-09-13,2023-09-16,Resolved,3.0,2023-09,1,1
776381,87956,Digital Scale,Service,2024-04-29,2024-05-04,Resolved,5.0,2024-04,1,1
861920,61749,Home Security System,Delivery,2024-05-18,2024-05-28,Resolved,10.0,2024-05,1,1
412208,86468,Digital Scale,Technical Support,2023-11-14,2023-11-18,Resolved,4.0,2023-11,1,1
846539,12865,Cloud Storage,Billing,2024-07-23,2024-07-25,Resolved,2.0,2024-07,1,1
